individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
MIDDLE,2022/02/22 22:13:19,Camille,Viego,Ryze,Kaisa,TahmKench,Tryndamere,Hecarim,Akali,Aphelios,Thresh,1593,False,3,4,5,237,9624,9204,11073,9824,5878,16857,14815,19076,15068,5584,26254,26099,15991,16832,16566,False,False,5,8,24,0.9126685046365207,7,0,200,15,27,0,3,0,0
MIDDLE,2022/02/22 20:48:03,Gwen,Talon,Ryze,Jinx,Thresh,Fiora,Diana,Syndra,Caitlyn,Lux,1489,True,8,0,5,203,12604,12759,11991,10488,7500,10754,21935,15229,8929,4283,16502,23100,15856,11202,12625,False,False,4,7,33,1.3337689539744282,7,0,100,27,7,2,2,0,1
Invalid,2022/02/22 18:03:58,Renata,Leona,138,False,1,0,0,7,1092,2692,81,True,False,NULL,0,0,NULL,0,0,100,1,0,NULL,0,NULL,NULL
MIDDLE,2022/02/22 14:56:29,Graves,LeeSin,Leblanc,Kalista,Nautilus,Vayne,Hecarim,Ryze,Zeri,Leona,2070,True,9,4,14,226,16767,16217,15784,17182,9575,25816,24796,32018,25276,10140,27293,42151,27886,22196,18103,True,False,2,21,62,1.815517272293262,15,0,200,42,31,2,3,0,1
JUNGLE,2022/02/22 01:04:22,Fiora,LeeSin,Ahri,Jinx,Karma,Tryndamere,Graves,Vex,Jhin,Nautilus,935,True,8,1,2,2,5749,7557,6907,9004,5604,10503,4685,6439,10851,7361,9935,11719,6506,7073,6059,False,False,1,6,8,0.5600990939978212,0,2,100,20,7,1,2,0,0
MIDDLE,2022/02/22 00:31:07,Yone,Viego,Ryze,Jhin,Gragas,Sion,Zac,Akali,Aphelios,Sett,1183,True,7,3,5,188,10125,9096,10699,8282,6486,19226,13123,16764,8245,9756,11213,20459,12186,9488,11973,True,False,3,6,13,0.6761415543119808,2,0,200,22,19,2,1,0,0
MIDDLE,2022/02/21 20:07:42,Gragas,LeeSin,Veigar,Tristana,Karma,Poppy,Nidalee,Akshan,Leona,Zeri,2256,True,13,2,11,302,13716,14205,18631,16751,9710,17275,18683,41369,25661,9595,41792,38924,22718,31497,20942,False,False,6,36,66,1.760135448956065,15,0,200,32,16,1,2,0,1
MIDDLE,2022/02/21 19:38:14,Irelia,Evelynn,Tristana,Ziggs,Nautilus,Karma,LeeSin,Galio,Jhin,Graves,1261,True,6,4,0,167,10027,8838,9046,7943,5798,14235,10792,16408,9106,5114,20510,15872,11775,7827,11384,False,False,5,7,22,1.0920165830829975,5,0,100,19,15,1,2,0,0
BOTTOM,2022/02/20 03:01:33,Rumble,Aphelios,Qiyana,RekSai,Renata,Jayce,Diana,Ryze,Jhin,Nautilus,1569,False,0,7,6,186,9422,8525,11050,11829,6086,13569,8231,14817,16938,5627,12643,12943,15029,27423,15915,False,False,2,11,17,0.6863268890387831,4,0,100,17,29,1,2,0,0
MIDDLE,2022/02/20 02:28:46,XinZhao,Malphite,Ahri,Samira,Gragas,Tryndamere,Diana,Tristana,Vayne,Alistar,1416,False,2,6,3,178,8624,7948,8042,8736,5921,6825,16129,14280,10179,4481,26154,21600,15958,10612,17275,False,True,6,13,19,0.8189389759697419,1,0,200,10,24,0,2,0,0
MIDDLE,2022/02/20 01:45:42,Rumble,JarvanIV,Irelia,Zeri,Karma,Graves,Hecarim,Ryze,Samira,Nautilus,931,True,5,1,4,142,7306,7856,8623,10040,5073,10356,8857,8932,16583,4705,8612,12071,9972,10731,9978,False,False,3,8,17,1.1257825310095386,2,0,200,31,12,1,2,0,0
MIDDLE,2022/02/20 01:09:37,Gwen,Graves,Vex,Xayah,Soraka,Yone,JarvanIV,Viktor,Jhin,Pyke,1397,False,5,6,1,205,9686,10431,10228,7474,6364,17091,20257,9225,14361,5742,25042,28194,17577,15031,13292,False,False,2,6,15,0.6601503521531348,2,0,100,22,35,0,0,0,0
MIDDLE,2022/02/20 00:19:52,Azir,LeeSin,Sion,Caitlyn,Neeko,Yone,RekSai,Syndra,Zeri,Karma,2202,False,5,6,7,245,15584,16218,14582,15489,9605,34649,23455,10997,16396,12887,34373,36855,47196,24935,29348,False,False,7,10,43,1.1920941653373103,6,0,100,31,37,0,2,0,1
MIDDLE,2022/02/19 23:45:03,Gwen,Nidalee,Yone,Jinx,TahmKench,Tryndamere,Viego,Neeko,Aphelios,Karma,1614,False,3,4,3,202,10341,9167,10432,8793,6652,13841,12254,12856,7521,4693,18637,24479,15721,14630,17709,False,False,4,10,28,1.0538445235028653,2,0,100,8,24,2,0,0,0
MIDDLE,2022/02/19 21:25:54,Jayce,Hecarim,Ahri,Jinx,Lux,Gwen,Viego,Ryze,Xayah,Blitzcrank,1834,False,9,2,5,276,11761,9950,15399,12255,7719,20366,9898,21090,14755,16857,19150,39625,20547,14294,14683,False,False,3,15,44,1.4672322642277293,8,0,200,17,27,1,2,0,0
MIDDLE,2022/02/19 20:52:49,Camille,Diana,Tristana,Ezreal,Yuumi,Hecarim,Sett,Veigar,Xayah,Rakan,1352,True,2,4,3,170,11094,11027,8846,10227,6760,20578,11439,10435,19215,3338,20116,19868,12639,14892,4306,False,False,2,13,26,1.181798910354905,5,0,100,21,15,2,1,0,1
MIDDLE,2022/02/19 20:14:27,Graves,LeeSin,Ahri,Aphelios,Lulu,Tryndamere,Talon,Veigar,Samira,Nautilus,1822,False,14,6,7,226,14968,10756,16256,10401,9065,28365,11250,36946,9656,6885,25304,34451,30302,17898,18424,False,False,2,16,41,1.3532624988414605,7,0,200,32,35,0,4,0,0
MIDDLE,2022/02/19 19:48:25,Gwen,Viego,TwistedFate,Zeri,Lulu,Jayce,Diana,Zed,Senna,TahmKench,968,True,2,1,4,129,7162,7852,6888,8230,4742,5583,5845,3270,14869,4249,10349,10388,6127,10311,3929,False,False,3,7,15,0.9906140016707954,1,0,200,18,8,2,1,0,0
MIDDLE,2022/02/19 19:07:53,Malphite,XinZhao,Leblanc,Aphelios,Thresh,Tryndamere,Graves,Sylas,Xayah,Bard,1494,True,6,2,4,211,8461,10326,10978,13503,8112,11269,10262,23513,22400,5927,11488,25360,17569,11340,11490,False,False,3,10,23,0.9439482323454866,4,0,200,25,9,1,4,0,1
JUNGLE,2022/02/19 18:20:39,Rumble,Volibear,Qiyana,Caitlyn,Lux,Graves,Nidalee,Zed,Jhin,Renata,1541,True,6,3,11,13,12373,10337,9286,13483,9734,20199,16202,19066,23518,17330,15745,26535,16391,19773,17785,False,False,7,16,36,1.41628009701612,4,2,100,39,26,2,2,0,1
Invalid,2022/02/19 14:53:45,Nasus,Brand,Seraphine,Udyr,Rengar,Vi,Jayce,Alistar,KogMaw,Kayn,933,True,8,7,9,104,15654,10702,14130,14553,12534,13419,21011,20999,11538,16393,24612,19807,18777,19270,20571,False,False,NULL,17,28,NULL,1,0,200,32,41,NULL,2,NULL,NULL
MIDDLE,2022/02/19 00:40:02,Lucian,Hecarim,Orianna,Jinx,TahmKench,Jayce,LeeSin,Ryze,Aphelios,Thresh,923,True,7,2,2,133,5480,9530,8532,8526,5553,4621,10959,10050,11140,7112,7781,17534,6760,8120,8834,True,False,3,6,11,0.757124083454391,1,0,200,28,12,1,1,0,0
JUNGLE,2022/02/18 23:44:19,Jayce,JarvanIV,Corki,Varus,Pyke,Karma,Hecarim,Syndra,Ezreal,Graves,1955,False,3,8,12,23,14441,10542,13344,17932,12984,29359,11393,14527,37177,9229,22962,37176,20597,23688,27709,False,False,10,11,51,1.5916685189530035,11,2,100,29,35,1,4,0,1
MIDDLE,2022/02/18 23:07:52,Graves,LeeSin,Ahri,Jinx,Thresh,Leona,XinZhao,Orianna,Aphelios,Karma,1705,False,3,3,8,214,12924,10829,10600,13099,6330,17479,12069,21135,15898,3702,14437,31819,16774,16043,15852,False,False,5,18,40,1.4238279713773445,7,0,200,20,25,1,2,0,0
Invalid,2022/02/18 22:56:43,Renata,Ziggs,218,False,0,0,0,0,721,3302,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/02/18 22:32:57,Jayce,Viego,Akali,Ezreal,Thresh,Graves,LeeSin,Viktor,Jinx,Renata,1223,True,8,0,1,177,9836,9436,10044,8046,5487,17247,8099,11538,8099,3188,12447,15378,10381,8033,6671,False,False,2,4,17,0.8369294857998911,3,0,200,21,7,2,2,0,0
MIDDLE,2022/02/18 22:07:39,LeeSin,Nidalee,Yone,Aphelios,Nautilus,Riven,Viego,Sylas,Ezreal,Karma,1242,True,5,4,7,158,11038,9137,10533,8773,5531,11567,17796,12519,12332,4860,13890,19354,14371,10843,11759,False,False,5,11,14,0.6893065814182996,1,0,100,22,17,2,1,0,0
JUNGLE,2022/02/18 21:20:19,Gwen,XinZhao,Galio,Aphelios,Rakan,Graves,Karthus,Tryndamere,Jinx,Pyke,1371,True,7,2,8,24,16968,10375,8431,9619,7810,27039,11456,11107,12561,5723,23607,21630,18504,12920,12207,False,False,5,6,21,0.9267388052066611,3,0,100,32,17,1,0,0,1
Invalid,2022/02/17 23:24:49,Gwen,Hecarim,Ahri,Aphelios,Thresh,Skarner,Diana,Irelia,Jhin,Leona,1594,True,14,3,9,193,13035,12746,14128,11132,7239,24400,19319,27292,14114,4277,22135,32930,16653,11512,14679,False,False,7,16,36,1.3606623167576446,3,0,100,36,23,2,4,0,1
Invalid,2022/02/17 20:06:54,Skarner,Hecarim,Ryze,Samira,Alistar,Camille,Diana,Yasuo,Ezreal,Karma,917,True,4,3,7,109,5724,7619,6536,9750,4730,6186,9782,9607,7932,3141,8810,14994,10794,8808,8041,False,False,2,5,13,0.8629343037549639,3,0,200,24,10,1,1,0,0
Invalid,2022/02/17 02:08:19,Camille,Hecarim,Corki,Ziggs,Rakan,Jax,LeeSin,Orianna,Xayah,Janna,1367,True,7,2,6,178,11700,8809,11751,11457,7117,17038,11986,15291,11804,5934,19648,26402,10179,8839,15043,False,False,3,6,26,1.1483776366259326,7,0,100,24,21,1,0,0,1
Invalid,2022/02/17 01:32:07,Poppy,Taric,Corki,Aphelios,Thresh,Riven,LeeSin,Orianna,Jhin,Rakan,1717,False,4,5,3,230,10518,7838,12634,12246,6776,15470,7057,18011,9697,4053,26396,22788,14870,11295,11646,False,False,4,11,30,1.0823412876102738,4,0,200,15,25,1,0,0,0
Invalid,2022/02/17 00:35:16,Irelia,Diana,Tristana,Aphelios,Braum,Jayce,LeeSin,Corki,Ezreal,Leona,2316,True,13,4,6,320,18181,14928,22463,15456,10639,24721,22423,38864,20014,7768,52524,31518,27832,24344,28737,True,False,3,35,78,2.0328148517088582,22,1,200,33,27,1,2,0,2
Invalid,2022/02/16 23:54:04,Tryndamere,Diana,Aatrox,Ezreal,Sett,Yone,Hecarim,Ahri,Kaisa,Nautilus,1438,False,2,7,3,46,10990,9034,8612,8408,6257,12309,11288,11670,9432,5937,26653,21696,27762,16384,16074,False,False,1,6,23,0.9612245620428717,4,0,100,12,42,2,0,0,0
Invalid,2022/02/16 23:05:21,Gwen,LeeSin,Ryze,Samira,Nautilus,Graves,XinZhao,Viktor,Jinx,Karma,2247,True,14,5,22,71,15123,19427,19649,24383,10131,32703,28518,25982,41548,8773,46504,44676,34037,30423,19940,False,False,7,20,44,1.1929967757333937,12,2,200,52,28,2,3,0,3
Invalid,2022/02/16 22:36:15,Gwen,RekSai,Ryze,Jhin,Karma,Akshan,XinZhao,Nunu,Samira,Nautilus,1318,True,7,2,11,185,10688,12918,11540,9862,6575,16180,18518,15931,12633,8683,19964,21898,14582,8841,9513,False,False,4,10,25,1.1662088637486037,4,0,200,35,16,2,1,0,1
Invalid,2022/02/16 16:05:45,Akshan,Diana,Tristana,Caitlyn,Lux,Jax,Evelynn,Ryze,Senna,TahmKench,1071,True,5,2,2,140,8180,8479,8911,9883,7325,11367,10598,11703,11123,10424,9638,15971,10009,7931,5583,True,False,0,7,10,0.6121108913760107,1,0,100,26,11,2,2,0,0
Invalid,2022/02/16 15:29:57,Graves,Kindred,Vex,Jinx,TahmKench,Camille,Viego,Neeko,Zeri,Lulu,1339,False,2,3,4,173,12750,9520,8862,8828,6388,15778,10898,14893,9848,4544,18595,20077,14339,17458,17722,False,False,2,9,20,0.9255918525295334,3,0,200,13,32,1,0,0,1
Invalid,2022/02/16 14:45:00,Fiora,Nidalee,Ahri,Aphelios,Nautilus,Camille,Kindred,Rumble,Vex,Jhin,1736,True,6,6,13,238,14129,14214,13956,13357,8804,14818,18963,26436,25504,10102,31505,34170,25555,25081,19182,False,True,6,20,46,1.59301694737351,8,0,200,33,37,1,1,0,1
Invalid,2022/02/16 14:07:52,Fiora,Kindred,Veigar,Jinx,Lulu,Rumble,Graves,Talon,Kaisa,Nautilus,1546,False,6,5,3,177,7520,9235,11024,9401,7124,5062,7963,17300,9041,7083,21181,24262,21255,14876,13722,False,False,6,17,23,0.9148332559532747,1,0,200,13,35,2,0,0,0
Invalid,2022/02/16 13:21:09,Gragas,LeeSin,Ahri,Aphelios,Thresh,Renekton,Gwen,Neeko,Jinx,Soraka,2342,True,8,6,8,275,12333,13254,16785,21645,10697,23616,15379,34834,63269,9845,47121,43051,29280,28158,23566,False,False,5,23,50,1.3028843675147495,9,0,200,35,32,1,4,0,0
MIDDLE,2022/02/16 01:36:26,Tryndamere,Diana,Tristana,Jhin,Leona,Graves,RekSai,Ahri,Jinx,TahmKench,1409,True,9,4,9,154,13227,11897,12419,11739,7222,17188,21236,16950,15804,5402,25863,15158,15294,14321,13403,False,True,3,18,33,1.4278636969630254,6,1,100,37,14,1,2,0,0
MIDDLE,2022/02/16 01:07:39,Gangplank,Nidalee,TwistedFate,Jhin,Rakan,Graves,Diana,Yasuo,Aphelios,Soraka,1433,True,2,1,12,199,12441,11247,10030,11273,6530,11592,15302,8867,16413,4439,14445,19435,10980,8713,9798,False,False,1,4,18,0.7534323055493234,5,0,100,25,8,2,1,0,0
MIDDLE,2022/02/16 00:39:29,Jayce,XinZhao,Viktor,Jinx,TahmKench,Gwen,Kindred,Ahri,Lucian,Nami,1118,True,3,2,2,165,9347,6897,8025,12187,5956,16311,4693,8101,22952,6336,10595,14314,6502,12073,10525,False,False,3,8,16,0.8842927778334452,2,0,200,24,14,2,1,0,0
JUNGLE,2022/02/16 00:18:40,Jax,LeeSin,Vex,Twitch,Rell,Gwen,Viego,Ahri,Vayne,Lulu,934,False,0,3,1,17,4343,4792,5152,5342,3356,5643,3854,6223,4435,2178,6721,11511,6985,6129,8618,False,False,1,5,9,0.5852667832734431,0,0,200,5,16,0,0,0,0
JUNGLE,2022/02/15 23:50:47,Graves,LeeSin,Veigar,Twitch,Alistar,Akali,Nidalee,Zeri,Tristana,Rell,1210,True,7,2,10,15,8641,9856,11243,9688,6509,14467,9711,16764,15901,4128,14935,17118,8960,13785,9267,False,False,1,8,19,0.9893084891138971,3,2,200,29,14,2,2,0,0
MIDDLE,2022/02/15 23:20:50,Graves,Nidalee,Lucian,Jinx,Lulu,Jax,Diana,Poppy,Ezreal,Karma,1475,False,2,4,1,184,11113,10734,8488,8972,5227,17720,15651,10746,5810,3127,22492,21015,10703,15501,6269,False,False,3,12,19,0.788583432022889,2,0,100,13,16,1,0,0,0
JUNGLE,2022/02/15 22:43:08,Jax,Nunu,Vex,Caitlyn,Nautilus,Tryndamere,Diana,Zeri,Yasuo,Rell,1827,False,6,4,11,41,13387,12336,15442,12151,7123,35418,9832,17757,13022,5129,36573,28761,20900,21178,16762,False,False,6,7,40,1.3197279447279535,7,2,200,30,37,1,2,0,1
MIDDLE,2022/02/15 02:24:09,Fiora,RekSai,Ahri,Samira,Nautilus,Graves,LeeSin,Viktor,Jinx,Alistar,1180,True,10,0,13,153,9916,9751,10475,11558,6107,11143,14350,24165,18487,6306,18363,17500,15118,19291,12215,True,False,3,10,21,1.1149893310085524,3,0,100,44,13,2,2,0,0
MIDDLE,2022/02/15 01:59:40,Tryndamere,Viego,Ahri,Zeri,Soraka,Graves,Hecarim,Orianna,Jhin,Yuumi,928,True,0,0,3,121,5715,6624,5336,7909,5573,5194,6241,4852,11273,4012,13447,11148,6895,11679,4211,False,False,3,10,17,1.1504106584903777,3,0,100,14,3,1,1,0,0
JUNGLE,2022/02/15 01:31:14,Janna,LeeSin,Sylas,Jinx,Lulu,Sion,Graves,Orianna,Aphelios,Nautilus,1302,False,3,5,4,37,5638,7798,7184,8584,5045,3525,10728,8852,12619,4666,8585,23099,19184,11338,8942,False,False,4,11,13,0.6085309315829618,2,2,100,12,22,0,2,0,0
MIDDLE,2022/02/15 01:00:02,Jayce,LeeSin,Zeri,Tristana,Yuumi,Malphite,Poppy,Azir,Twitch,Rakan,1477,False,7,3,2,167,11312,10920,10758,8670,6835,17218,10755,14884,10139,6030,17806,22821,14154,17730,6686,False,False,3,13,23,0.9554734875865842,5,1,100,20,26,0,1,0,0
MIDDLE,2022/02/15 00:35:52,Akali,Graves,Veigar,Caitlyn,Karma,LeeSin,JarvanIV,Vladimir,Jinx,Leona,1091,False,1,1,1,148,5965,7902,6187,5004,5136,12197,10565,7983,5389,6989,11413,12108,8172,11422,7351,False,False,4,13,17,0.9867414517574679,2,0,100,10,20,1,0,0,0
MIDDLE,2022/02/15 00:08:34,LeeSin,Poppy,Veigar,Caitlyn,Blitzcrank,Graves,RekSai,Ezreal,Viktor,Leona,1118,False,3,4,2,153,7283,7526,8035,6532,4262,7765,8915,8830,7624,4565,13915,13543,12210,13387,12067,False,False,4,7,11,0.6427782862988921,1,0,200,10,25,0,0,0,0
MIDDLE,2022/02/14 23:25:39,Irelia,Hecarim,Veigar,Jhin,Zilean,Fiora,Viego,Zoe,Caitlyn,Karma,2141,True,10,2,8,282,15708,13965,16709,16873,11145,36389,20063,31285,22403,11095,49420,49318,23817,26677,15907,False,False,6,28,61,1.7322511801193252,5,1,200,34,21,0,2,0,2
MIDDLE,2022/02/14 22:59:39,Yasuo,XinZhao,Ahri,Jinx,Karma,Janna,LeeSin,Veigar,Zeri,Blitzcrank,1204,False,4,6,6,140,10026,7652,7603,7827,5238,7564,12676,11962,14029,6899,11148,23710,12786,14512,10746,False,False,3,16,33,1.6729536453041058,7,0,200,18,32,1,1,0,0
MIDDLE,2022/02/14 22:37:13,Bard,LeeSin,Irelia,Zeri,Vex,Tryndamere,XinZhao,Orianna,Samira,Alistar,967,True,7,3,4,164,5669,8244,8230,8945,7394,3860,8757,10306,7113,10038,5566,13723,11903,5067,4984,False,False,2,7,12,0.7859432352307911,0,0,100,27,5,2,2,0,0
MIDDLE,2022/02/14 20:45:08,Caitlyn,Taliyah,Irelia,Lulu,Karma,Cassiopeia,Graves,Ryze,Aphelios,TahmKench,1579,True,7,6,5,213,15505,10413,12775,7507,7989,36754,20863,13623,3950,14612,15408,18298,31181,10281,10693,True,False,5,8,20,0.7957556844597727,2,0,100,26,17,1,1,0,0
MIDDLE,2022/02/14 14:12:41,Jayce,LeeSin,Veigar,Aphelios,Leona,Fiora,Viego,Ahri,Zeri,Alistar,1440,True,12,1,5,206,10385,9811,12889,14034,9281,20108,14953,25485,32458,6836,17867,26494,11290,12937,20225,False,False,4,15,23,0.9947712736433186,2,0,200,38,19,0,3,0,1
MIDDLE,2022/02/12 01:22:06,Graves,XinZhao,Viktor,Varus,Lux,Gwen,Diana,Jayce,Ezreal,Yuumi,1866,True,8,2,7,225,16616,12505,15438,14591,8440,31489,12095,25744,14350,11439,38169,36044,15994,17964,16063,False,False,2,12,42,1.354534513306646,2,0,200,29,29,1,1,0,2
MIDDLE,2022/02/12 00:52:30,Renekton,LeeSin,Veigar,Varus,Leona,Volibear,XinZhao,Azir,Caitlyn,Lux,1378,False,11,5,1,157,7241,8475,11412,7932,6386,5013,12954,19504,14599,5722,14678,24193,15764,14368,18592,False,False,2,15,27,1.2041384952993994,3,0,200,19,33,0,1,0,0
MIDDLE,2022/02/12 00:17:40,Nasus,LeeSin,Veigar,Aphelios,Lulu,DrMundo,Graves,Fizz,Jinx,Sett,1331,True,6,2,9,147,12583,8927,9539,10161,7242,22170,12450,12394,13970,5448,20973,18618,10793,15666,8081,False,True,4,15,23,1.0738785496346979,5,0,200,29,15,2,1,0,0
MIDDLE,2022/02/11 23:43:24,Poppy,LeeSin,Veigar,Jinx,Leona,Akali,Taliyah,Yone,Aphelios,Sett,1689,True,8,7,10,187,9812,13493,13410,16532,8087,16295,21531,19421,25975,5402,20098,31773,21135,19234,24057,False,False,6,20,39,1.4092820486661586,0,1,100,38,33,1,3,0,1
JUNGLE,2022/02/11 20:52:40,Gragas,LeeSin,Vex,Jinx,Thresh,DrMundo,Akshan,Diana,Jhin,Karma,1353,False,3,5,7,6,6471,7738,8262,9553,5577,13066,7560,12778,14998,3991,25114,21458,12598,19196,18379,False,True,3,8,18,0.8107173363874919,3,1,200,14,33,0,1,0,0
JUNGLE,2022/02/11 02:18:59,Gragas,LeeSin,Vex,Tristana,Blitzcrank,Jayce,Viego,Ryze,Ezreal,Karma,933,True,6,3,7,11,5708,6759,8317,7353,4814,6197,8281,13680,7235,4917,10550,11117,4718,7906,7767,False,False,3,7,20,1.3371637356967454,4,1,200,27,7,0,1,0,0
JUNGLE,2022/02/11 01:43:16,Camille,LeeSin,Vex,Jinx,Thresh,Rumble,Viego,Aphelios,Akali,Janna,1842,False,5,7,8,21,12139,11574,12079,12514,7020,15521,11279,25370,15190,3596,29650,29502,18826,19325,14572,False,False,4,14,45,1.4825963038731724,11,0,100,25,32,0,1,0,0
JUNGLE,2022/02/11 01:14:21,Jax,Viego,Ahri,Heimerdinger,Lux,Irelia,LeeSin,Sylas,Samira,Leona,1321,True,7,4,12,21,15291,10106,9748,8687,7370,25060,17945,16993,11571,10528,18878,23846,13137,9544,8534,False,False,3,5,34,1.5721666191891999,6,1,200,39,20,1,1,0,1
JUNGLE,2022/02/11 00:33:05,Renekton,Diana,Sett,Ezreal,Karma,Yasuo,XinZhao,Sylas,Jinx,Nautilus,1999,True,12,3,7,67,18020,17861,11154,15026,8703,19112,33224,19639,21194,12124,36670,27729,29189,16377,11391,False,False,6,8,32,0.9665900009778216,6,3,200,30,22,1,3,0,1
JUNGLE,2022/02/11 00:00:30,Graves,Diana,Qiyana,Jhin,Maokai,Akali,Volibear,Sylas,Ezreal,Karma,1595,False,6,7,5,28,9490,9686,9890,11916,6027,14010,17313,18635,18150,11879,23098,20213,19975,20675,23254,False,False,3,5,33,1.2467774152847568,5,0,200,24,35,1,0,0,0
JUNGLE,2022/02/10 23:34:49,Gragas,LeeSin,Leblanc,Senna,Yasuo,Rumble,Poppy,Ryze,Samira,Leona,921,True,6,1,8,18,6011,7756,6204,7345,7829,5959,6445,7738,7684,7614,9906,8586,7664,4622,8443,False,False,2,5,16,1.0580771182315452,2,1,100,21,9,1,1,0,0
JUNGLE,2022/02/10 23:13:30,Gwen,LeeSin,Akali,Jhin,Karma,Jayce,Rumble,Irelia,Aphelios,Lulu,920,False,5,2,1,9,4523,5858,5210,5059,3907,3771,5662,7895,3685,3547,11541,11560,10127,8058,7926,False,False,2,5,13,0.8493423678047803,2,1,200,8,20,0,1,0,0
JUNGLE,2022/02/10 22:38:39,Rumble,Viego,Sylas,Ezreal,Senna,Yone,LeeSin,Ryze,Jinx,Alistar,1350,False,1,7,5,6,8980,6585,7324,8179,7637,12951,5962,7393,9165,8233,13817,21511,14548,11798,12005,False,False,6,9,30,1.3413619433856112,4,0,200,11,27,0,1,0,0
JUNGLE,2022/02/10 21:18:04,Akshan,Viego,Sylas,Ezreal,Karma,Tryndamere,Hecarim,Azir,Thresh,Aphelios,2016,False,8,10,9,16,14304,13359,14707,18501,10008,32992,18602,29053,46424,12362,24351,43304,40998,28241,22843,False,False,10,13,36,1.0794120245581684,6,0,200,36,49,2,0,0,0
MIDDLE,2022/02/09 00:06:25,Akshan,Graves,Leblanc,Ezreal,Karma,Gragas,Ahri,Zed,Jhin,Xerath,1818,True,16,4,4,191,14047,12282,16559,12364,10971,27790,17592,29140,20769,13265,25561,22919,28076,22298,13794,False,False,5,17,40,1.3368731950990287,7,0,200,39,28,2,4,0,1
JUNGLE,2022/02/08 23:31:13,Tryndamere,Gwen,Irelia,Jhin,Blitzcrank,Camille,JarvanIV,Ryze,Samira,Amumu,1795,False,7,4,10,52,18159,13291,10852,11770,7656,24449,29738,11242,14666,7716,30304,29663,24131,17349,17582,False,False,3,6,29,0.9794350338877519,2,0,200,26,33,2,0,0,1
MIDDLE,2022/02/08 22:58:14,Fiora,Gwen,Zeri,Ziggs,Zac,Camille,Nidalee,Irelia,Lucian,Nami,1570,False,13,5,6,186,8609,9803,15464,7726,6363,14330,13386,25574,14429,6052,30667,28504,19988,15756,20731,False,False,4,14,28,1.0833410471334513,4,0,100,21,38,2,0,0,0
MIDDLE,2022/02/08 15:41:13,Renekton,Nidalee,Viktor,Ezreal,Leona,Gwen,Talon,Katarina,Jhin,Thresh,1271,True,5,3,8,167,8017,11967,9483,9183,5557,12081,17085,15024,12586,2929,18825,17788,9719,9693,8195,False,False,3,10,17,0.8141449850248268,0,0,200,29,15,1,1,0,0
MIDDLE,2022/02/08 15:15:10,Nidalee,LeeSin,Leblanc,Aphelios,Leona,Camille,JarvanIV,Katarina,Caitlyn,Sett,810,False,2,2,0,119,1929,3396,5753,3992,2721,0,4253,4578,7415,2641,0,9478,5933,6192,6521,False,False,1,4,9,0.6893698348800453,0,0,100,4,18,0,0,0,0
MIDDLE,2022/02/08 14:35:16,Riven,Zed,Nunu,Kalista,Nautilus,Shen,Graves,Orianna,Varus,Lulu,1167,False,2,3,2,123,7127,8428,6676,6280,3889,6058,10173,6568,5155,3201,12489,17896,11707,12642,11062,False,False,3,10,18,0.9472836210566782,5,0,200,6,34,0,0,0,0
MIDDLE,2022/02/08 01:02:20,Malphite,Diana,Irelia,Varus,Karma,Jayce,JarvanIV,Orianna,Samira,Blitzcrank,1313,True,13,4,4,170,10209,13482,12904,9703,7507,10557,18522,19330,9301,8398,8859,20009,21405,7817,7777,True,False,2,9,31,1.4199082215174503,5,0,200,34,14,2,2,0,1
MIDDLE,2022/02/08 00:40:09,Irelia,Udyr,Akali,Caitlyn,Lux,Gragas,Kayn,Viktor,Jinx,Thresh,916,True,4,1,3,110,7326,6436,6148,8962,4805,6040,3869,6477,11105,5963,7193,12119,11423,4891,3816,False,False,1,5,12,0.8081903365001355,1,0,100,17,5,2,1,0,0
MIDDLE,2022/02/08 00:11:04,Zed,Gragas,Ryze,Jhin,Rakan,Camille,Diana,Corki,Aphelios,Blitzcrank,1050,True,5,1,5,165,10168,6966,9183,7675,5379,13571,8552,7154,6996,2611,15953,11870,9130,7295,6630,True,False,3,7,14,0.8177550932519158,5,0,100,20,8,2,1,0,0
MIDDLE,2022/02/07 23:29:56,Renekton,JarvanIV,Soraka,Ezreal,Leona,Riven,Nidalee,Zoe,Samira,Pyke,1641,True,3,4,18,124,15376,13940,9981,13217,8447,14667,20453,9551,25002,6930,23990,27880,8741,14658,17262,False,False,2,11,20,0.7382031994435772,5,0,200,31,20,0,2,0,1
