individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
BOTTOM,2021/08/14 17:30:11,Teemo,Kayn,Katarina,Vayne,Senna,TahmKench,Jax,Akali,Ashe,Pantheon,1410,True,2,6,9,131,6641,9154,16931,8215,7796,12537,8984,37678,7535,6482,14790,21887,21710,12380,14297,False,False,NULL,7,11,NULL,1,0,200,34,32,NULL,1,NULL,NULL
BOTTOM,2021/08/14 16:59:26,Malphite,Viego,Yasuo,Ezreal,Xerath,Gwen,Volibear,Zed,Vayne,Pyke,1552,False,1,4,8,141,7526,8815,7189,8575,8635,11484,11526,12481,13929,17664,13722,28482,17967,13346,11352,False,False,NULL,8,14,NULL,1,0,100,17,26,NULL,2,NULL,NULL
BOTTOM,2021/08/14 16:28:43,Malphite,XinZhao,Tryndamere,Sivir,Soraka,Fiora,Kindred,Katarina,Samira,Rell,1460,True,6,4,15,156,9888,11992,13216,11134,7145,14618,22602,27318,10379,3014,17637,28537,31353,9577,9283,False,False,NULL,7,22,NULL,5,0,100,42,25,NULL,2,NULL,NULL
BOTTOM,2021/08/14 15:56:03,Volibear,Hecarim,Akshan,Tristana,Maokai,Illaoi,Trundle,Yone,Ezreal,Galio,1637,False,4,5,9,179,9440,9020,13077,11327,6453,20486,10068,25929,21483,7320,29128,35600,18810,21167,24536,False,False,NULL,8,20,NULL,1,0,200,29,33,NULL,0,NULL,NULL
BOTTOM,2021/08/14 15:22:13,Mordekaiser,Viego,Akali,Tristana,Alistar,Illaoi,LeeSin,Talon,MissFortune,Rakan,1577,False,5,6,8,180,7570,8955,8668,11057,8047,13737,16166,15670,16321,7800,27534,28752,22497,17938,18276,False,False,NULL,8,19,NULL,2,0,200,24,34,NULL,3,NULL,NULL
BOTTOM,2021/08/14 14:43:56,Tryndamere,XinZhao,Irelia,Samira,Lux,Ornn,Rammus,JarvanIV,Kaisa,Nautilus,1790,False,16,9,8,154,10968,9901,11739,15318,9436,16029,11025,16781,23349,23249,26721,37627,26056,24748,13876,True,False,NULL,7,26,NULL,5,0,100,34,53,NULL,1,NULL,NULL
BOTTOM,2021/08/13 21:40:11,Irelia,Ekko,Zoe,Samira,Lux,Yasuo,LeeSin,Sylas,Ziggs,Lulu,2081,True,4,8,7,131,15759,21989,15530,11116,8528,25526,50420,36211,12379,12734,29974,46123,32734,29113,15822,False,False,NULL,11,16,NULL,1,0,200,53,37,NULL,3,NULL,NULL
BOTTOM,2021/08/13 21:09:43,Gwen,Graves,Yasuo,Tristana,Leona,Irelia,Sejuani,Katarina,Sivir,Velkoz,1491,False,6,8,4,137,5638,8549,11250,9341,5502,7865,7979,14362,17029,5321,24211,19033,19348,23816,29271,False,False,NULL,5,13,NULL,1,0,100,19,47,NULL,1,NULL,NULL
BOTTOM,2021/08/13 20:19:13,Darius,Nidalee,Akshan,Vayne,Thresh,Poppy,Renekton,Ahri,Caitlyn,Xerath,2322,True,14,7,5,205,15091,14012,13794,17312,11500,14439,28302,24809,23198,14569,33993,33337,26331,31364,36072,False,True,NULL,10,27,NULL,3,1,100,34,23,NULL,5,NULL,NULL
BOTTOM,2021/08/13 19:48:59,Poppy,Warwick,Aatrox,Samira,Blitzcrank,Darius,MasterYi,Yasuo,Lucian,Zed,1385,False,7,6,2,146,7138,7918,8652,9542,5509,7429,9436,15453,11762,6541,15537,24308,26999,14334,13680,False,False,NULL,10,17,NULL,4,0,100,19,30,NULL,1,NULL,NULL
BOTTOM,2021/08/09 01:44:16,Heimerdinger,JarvanIV,Sylas,Tristana,Thresh,Ryze,Kindred,Akshan,Ashe,Senna,1628,True,13,1,3,206,8224,11350,10661,14780,7858,9513,11698,16594,26128,4934,9442,22550,27888,14275,13790,False,False,NULL,12,30,NULL,7,0,200,29,16,NULL,2,NULL,NULL
BOTTOM,2021/08/08 22:22:51,Sylas,Graves,Neeko,Ezreal,Velkoz,TahmKench,Kayn,Xerath,Caitlyn,Leona,2881,True,13,11,18,232,16240,18896,20816,18758,16027,29911,42516,43133,56273,53656,58024,44893,29089,51659,27569,False,False,NULL,15,28,NULL,10,0,100,61,46,NULL,5,NULL,NULL
BOTTOM,2021/08/08 21:53:31,Tryndamere,Nocturne,Zed,Vayne,Lux,Illaoi,Viego,Ryze,Ezreal,Morgana,1274,False,1,9,1,99,9461,9888,4937,5540,5245,15333,10320,7758,3822,10350,20034,22153,13089,14394,10663,False,False,NULL,7,18,NULL,2,0,200,15,31,NULL,1,NULL,NULL
BOTTOM,2021/08/08 21:18:12,Malphite,Trundle,Veigar,Vayne,Senna,Riven,Kayn,Yone,Kaisa,Nautilus,1821,True,12,6,9,191,10829,12967,10924,14667,10258,19353,25206,16448,32485,10842,10896,39984,20799,23177,12716,True,False,NULL,11,22,NULL,6,1,100,40,25,NULL,3,NULL,NULL
BOTTOM,2021/08/08 20:37:58,Quinn,Warwick,Katarina,Samira,TwistedFate,Jayce,Trundle,Sylas,Ziggs,Lux,2113,True,6,6,7,208,20392,14065,14645,13375,10802,42091,15111,31651,14722,16327,19581,40360,30805,28843,13472,False,False,NULL,12,19,NULL,3,0,200,49,34,NULL,3,NULL,NULL
BOTTOM,2021/08/08 20:18:05,Darius,Warwick,Sylas,Samira,Lux,Malphite,Karthus,Viego,Ezreal,Soraka,822,True,0,0,2,113,6261,4547,4704,4747,3489,5557,2417,6058,3558,3504,5544,9354,10086,4447,3064,False,False,NULL,3,6,NULL,2,0,100,10,3,NULL,0,NULL,NULL
BOTTOM,2021/08/08 19:34:25,Malphite,LeeSin,Mordekaiser,Tristana,Neeko,Gnar,Diana,MissFortune,Kaisa,Thresh,2199,False,16,9,8,203,11316,12043,16304,17223,12055,17879,12986,29784,28328,23752,25025,45733,43040,33860,24624,True,False,NULL,14,36,NULL,4,0,200,40,43,NULL,1,NULL,NULL
BOTTOM,2021/08/07 17:41:51,Camille,Shaco,Kassadin,Vayne,Pyke,Darius,DrMundo,Yone,Varus,Blitzcrank,1845,False,7,13,4,173,14763,9883,10404,11304,8011,35811,12229,14986,20843,8741,35692,22207,28257,24319,20841,True,False,NULL,12,28,NULL,3,0,100,30,47,NULL,1,NULL,NULL
BOTTOM,2021/08/07 16:58:51,Kennen,LeeSin,Zoe,Tristana,Morgana,Malphite,Lulu,Sylas,Vayne,Nocturne,1699,True,4,7,4,156,9866,10736,12507,10243,8389,13184,11721,16190,9617,11891,11669,31525,12611,17586,15761,False,False,NULL,9,18,NULL,4,0,100,27,24,NULL,1,NULL,NULL
BOTTOM,2021/08/07 16:22:36,Riven,Warwick,Veigar,Tristana,Senna,Irelia,XinZhao,Gwen,Kaisa,Morgana,1383,True,5,2,13,146,10212,10152,7761,9573,7208,10531,12963,12201,14473,10049,12879,26004,8334,12107,10065,False,False,NULL,6,9,NULL,0,0,200,28,11,NULL,3,NULL,NULL
BOTTOM,2021/08/07 15:46:26,Sylas,Viego,Zed,Samira,Pyke,Ezreal,Nocturne,Senna,LeeSin,Sona,1867,True,18,8,8,205,11468,11027,13635,18194,11650,19157,17182,22592,45150,10263,33263,37388,21635,34312,23538,False,False,NULL,6,22,NULL,8,0,100,44,45,NULL,1,NULL,NULL
BOTTOM,2021/08/07 14:49:31,Gnar,Shaco,Sylas,Vayne,Morgana,Sett,LeeSin,Akali,Velkoz,Taliyah,2502,True,10,9,10,231,13721,15165,14804,17210,13248,27308,24026,28873,24366,27483,56750,40245,51789,31731,20808,False,False,NULL,12,31,NULL,0,1,200,54,31,NULL,5,NULL,NULL
BOTTOM,2021/08/07 14:21:06,Pantheon,Zac,Akali,Tristana,Senna,Mordekaiser,Viego,Yone,Kalista,Yuumi,1109,True,11,2,6,118,6621,8497,7720,10624,7046,6772,10718,13626,14800,9178,8556,17062,14333,10082,4989,False,False,NULL,4,8,NULL,0,0,200,32,7,NULL,2,NULL,NULL
BOTTOM,2021/08/06 23:12:55,Nasus,FiddleSticks,Nocturne,Vayne,Janna,Fiora,LeeSin,Vladimir,Ezreal,Lux,1618,False,5,10,5,129,11069,6526,9452,9239,7011,21358,7670,20882,11253,7846,30291,23723,23438,19567,13325,False,False,NULL,10,19,NULL,4,0,100,23,33,NULL,0,NULL,NULL
BOTTOM,2021/08/06 22:43:38,Azir,Graves,Viktor,Vayne,Morgana,Renekton,Kayn,Leblanc,Kaisa,Galio,1280,True,9,1,4,160,6589,7479,8154,10905,6972,8305,6193,5764,15599,9123,11519,9086,3676,8313,6768,False,False,NULL,6,15,NULL,2,0,100,19,8,NULL,2,NULL,NULL
BOTTOM,2021/08/06 19:10:29,Viktor,Hecarim,MonkeyKing,Vayne,Nautilus,Heimerdinger,Kayn,Azir,Tristana,Leona,1475,True,8,2,8,149,9247,11713,8358,11276,7275,15720,21909,13042,12451,4113,12368,31595,22599,12065,12123,False,False,NULL,5,13,NULL,3,1,100,39,19,NULL,2,NULL,NULL
BOTTOM,2021/08/05 08:06:36,Irelia,Olaf,Kassadin,Tristana,Alistar,Sett,Shaco,Ahri,Samira,Janna,2185,False,5,9,5,105,15557,14378,12770,10976,8756,26442,23487,24390,13824,10414,33906,41536,31655,22335,35205,False,False,NULL,12,16,NULL,2,0,100,31,35,NULL,3,NULL,NULL
BOTTOM,2021/08/03 23:02:51,Darius,Vi,Malphite,Vayne,Yuumi,Teemo,XinZhao,Veigar,Ezreal,Pyke,1832,True,18,4,2,228,12214,10134,10253,17419,9223,19597,14510,21859,38261,8120,22801,24870,15852,26632,10101,False,False,NULL,5,13,NULL,8,0,100,35,20,NULL,4,NULL,NULL
BOTTOM,2021/08/03 22:04:23,Kennen,Shaco,Yasuo,Ezreal,Lux,MonkeyKing,LeeSin,Nocturne,Ashe,Teemo,1642,False,3,9,6,153,8236,8496,14008,8965,7708,15798,6997,18795,11835,13296,16538,21148,18571,22525,15760,False,False,NULL,4,11,NULL,2,0,200,22,41,NULL,0,NULL,NULL
BOTTOM,2021/08/03 21:19:48,Sett,Lillia,Yone,Tristana,Lulu,Kennen,Nocturne,Syndra,MissFortune,Trundle,1737,True,4,4,5,198,9956,12350,15506,11746,7391,11982,19612,32251,15226,2233,24920,26001,27213,15368,7968,False,False,NULL,9,33,NULL,6,1,200,36,15,NULL,4,NULL,NULL
BOTTOM,2021/08/03 20:43:26,Fiora,MasterYi,Xerath,Samira,Lulu,Malphite,Hecarim,Viego,Ashe,Leona,919,False,2,4,3,102,3892,2152,4892,5335,4428,3563,0,6109,5550,1870,10019,0,2435,8192,4649,False,False,NULL,5,7,NULL,1,0,100,7,9,NULL,0,NULL,NULL
BOTTOM,2021/08/03 20:08:10,Camille,Nidalee,Brand,Tristana,Senna,Ornn,Kayn,Fizz,Jinx,Pyke,1252,False,4,5,5,119,5048,5825,6247,8648,6738,9106,7349,12795,8699,7573,19651,18526,8951,12463,12973,False,False,NULL,8,13,NULL,2,0,200,11,36,NULL,0,NULL,NULL
BOTTOM,2021/08/01 23:57:31,Garen,XinZhao,Yone,Tristana,Lux,Camille,Nidalee,Zed,Kalista,Braum,1947,True,3,3,4,223,13997,12613,14485,11752,8344,27260,13761,20584,11666,12227,30779,33023,21765,16215,9245,False,False,NULL,13,39,NULL,11,0,200,25,19,NULL,2,NULL,NULL
BOTTOM,2021/08/01 23:15:41,Lulu,MasterYi,Sylas,Samira,Nautilus,Zed,Shaco,Jayce,Ezreal,Leona,1656,True,18,6,11,177,8217,17606,8699,15626,10122,4803,28089,12915,28017,14726,18480,23099,30023,24334,26132,False,True,NULL,7,14,NULL,0,0,100,48,40,NULL,4,NULL,NULL
BOTTOM,2021/08/01 22:44:08,Garen,Zac,Irelia,Tristana,Pyke,Darius,XinZhao,Yone,Ezreal,Leona,1386,True,7,6,4,143,9813,12062,14140,9899,9504,13581,18584,28917,13930,12166,17165,19613,26225,14171,13029,False,False,NULL,6,9,NULL,0,0,100,46,20,NULL,2,NULL,NULL
BOTTOM,2021/08/01 21:38:49,Camille,Nocturne,Lillia,Tristana,Zyra,Nasus,Kayn,Neeko,Ashe,MissFortune,1563,False,6,9,3,126,9022,8481,7215,8601,8390,12911,8934,10967,11735,17805,29478,20208,19219,21684,13651,False,False,NULL,7,9,NULL,1,0,100,17,38,NULL,1,NULL,NULL
BOTTOM,2021/08/01 21:11:59,Blitzcrank,Jax,Yasuo,Ezreal,Senna,TahmKench,LeeSin,Leblanc,Samira,Thresh,1217,True,3,3,8,117,6948,5797,13220,7189,6419,8619,4508,24978,14837,7801,11227,15483,15226,8509,6930,False,False,NULL,4,9,NULL,1,0,100,22,16,NULL,1,NULL,NULL
BOTTOM,2021/08/01 20:41:14,Nasus,XinZhao,Aatrox,Samira,Rell,Malphite,LeeSin,Nocturne,MissFortune,Seraphine,1300,False,3,6,6,88,6368,7616,6248,6659,6529,5851,14910,9863,8676,4963,24564,26133,20239,15764,19169,False,False,NULL,5,9,NULL,2,0,200,15,41,NULL,1,NULL,NULL
BOTTOM,2021/08/01 19:58:13,Irelia,LeeSin,Qiyana,Tristana,Morgana,Heimerdinger,Diana,Sylas,Lux,Ezreal,2167,False,5,9,7,177,22020,12499,11339,12042,8063,44047,6963,22511,14120,3897,59084,34324,25842,37169,16377,False,False,NULL,11,20,NULL,2,0,100,36,37,NULL,1,NULL,NULL
BOTTOM,2021/08/01 19:07:11,Teemo,Khazix,Talon,Samira,Lux,Heimerdinger,Nunu,Qiyana,Vayne,Veigar,2060,True,6,7,9,197,13742,15336,16050,13839,11166,25919,25621,32865,13740,18084,21284,31872,39331,30561,21979,False,False,NULL,8,31,NULL,2,0,200,44,34,NULL,5,NULL,NULL
BOTTOM,2021/08/01 18:09:01,Singed,Viego,Anivia,Tristana,Malphite,Garen,Trundle,Lillia,Ashe,Morgana,2113,True,22,3,7,241,10018,13450,12383,20932,9563,16762,18491,31938,50707,11034,35625,41700,18153,19993,19789,False,False,NULL,8,23,NULL,0,0,200,39,25,NULL,5,NULL,NULL
BOTTOM,2021/08/01 17:34:49,Garen,Volibear,Nunu,Ezreal,Lux,Sett,Chogath,Lucian,Samira,Leona,1619,False,14,5,5,161,11383,9203,3814,14014,8470,19035,15681,435,31603,14161,26310,34223,1660,20141,16679,False,False,NULL,10,25,NULL,3,1,100,30,38,NULL,1,NULL,NULL
BOTTOM,2021/08/01 17:00:32,Viego,Kayn,Sylas,Tristana,Karma,Sett,Riven,Leblanc,MissFortune,Senna,1632,False,9,6,3,169,8480,8362,7324,11744,7172,10949,12844,10462,24248,9900,16016,26212,21134,16128,9618,False,False,NULL,9,15,NULL,1,0,100,21,31,NULL,2,NULL,NULL
BOTTOM,2021/08/01 15:58:34,Udyr,Nocturne,Orianna,Tristana,Leona,TahmKench,Sion,Leblanc,Ashe,Lux,2553,True,15,6,5,247,17830,14758,18079,19862,11163,30672,15425,43832,41978,14335,47777,33504,24298,32458,29531,False,False,NULL,13,37,NULL,2,1,200,41,39,NULL,5,NULL,NULL
Invalid,2021/08/01 15:48:01,Sett,Kindred,Sylas,Tristana,Lulu,Kennen,Ekko,Pyke,Kaisa,Lux,203,False,0,0,0,0,989,1496,940,691,731,356,417,270,0,194,973,1426,334,0,759,False,False,NULL,0,0,NULL,0,0,100,1,1,NULL,0,NULL,NULL
BOTTOM,2021/08/01 15:09:20,Mordekaiser,LeeSin,Akali,Ashe,Lux,Pantheon,MasterYi,Nidalee,Ziggs,FiddleSticks,1858,False,8,8,7,160,6656,14609,8211,12458,10723,4009,19059,13752,15062,19751,26299,40801,27173,18669,14547,False,False,NULL,9,18,NULL,2,0,100,33,46,NULL,1,NULL,NULL
BOTTOM,2021/07/29 21:51:46,Illaoi,Jax,Leblanc,Ezreal,Morgana,Malphite,Viego,Jayce,Samira,Alistar,1750,False,1,4,4,170,9644,12341,7964,9126,6533,19238,21521,16194,18728,12187,28085,32983,20997,18682,16006,True,False,NULL,6,13,NULL,3,0,200,16,31,NULL,0,NULL,NULL
BOTTOM,2021/07/29 21:06:31,Fiora,Talon,Warwick,Samira,Maokai,Jayce,Viego,Ezreal,Yasuo,Nautilus,2284,True,7,5,13,228,16226,15216,14698,15700,10009,21085,22639,14685,25592,14147,33017,42014,40640,25870,23030,False,False,NULL,12,25,NULL,5,0,100,36,23,NULL,5,NULL,NULL
BOTTOM,2021/07/29 20:32:27,Jax,XinZhao,Sylas,Tristana,Lulu,TahmKench,Viego,Lux,Ezreal,Morgana,1778,False,9,3,9,170,9059,9639,9010,12558,7547,7779,20103,12465,34219,3977,23247,35244,24620,18465,12825,False,False,NULL,11,19,NULL,4,0,100,23,36,NULL,0,NULL,NULL
BOTTOM,2021/07/29 20:06:47,Sett,Kayn,Ahri,Ezreal,Lulu,Garen,Khazix,Azir,Ashe,Pantheon,1243,False,2,5,3,118,6446,5873,5728,6260,5330,11786,4560,6870,8541,3399,20388,19288,12718,11448,8394,False,False,NULL,4,6,NULL,0,0,200,10,28,NULL,0,NULL,NULL
BOTTOM,2021/07/29 19:38:21,Gnar,Kayn,TwistedFate,Samira,Leona,TahmKench,LeeSin,Galio,Ashe,Lux,1418,False,5,9,3,97,8698,8782,7877,8971,5229,22817,19381,9772,13667,3575,25939,28705,14837,17066,16758,False,False,NULL,5,7,NULL,1,0,100,17,39,NULL,0,NULL,NULL
BOTTOM,2021/07/29 19:06:18,MonkeyKing,MasterYi,Ziggs,Samira,Alistar,Fiora,Ekko,Pyke,Vayne,Blitzcrank,1357,True,9,2,3,153,7710,9245,9279,10158,7130,7896,13412,16203,15284,5699,9708,18934,3845,14985,12746,False,False,NULL,9,24,NULL,5,0,100,23,14,NULL,3,NULL,NULL
MIDDLE,2021/07/28 23:17:58,Malphite,MasterYi,Ezreal,Caitlyn,Veigar,Irelia,Sylas,Viktor,Ashe,Seraphine,2283,False,6,6,12,198,10700,15746,13559,18786,11167,10296,18463,28971,38963,7555,18275,37678,32268,28301,26451,False,False,NULL,13,36,NULL,2,0,100,36,35,NULL,3,NULL,NULL
BOTTOM,2021/07/28 22:30:34,Renekton,Lillia,Yasuo,Ezreal,Yuumi,Quinn,Mordekaiser,Leblanc,Jayce,Zilean,2140,False,3,8,10,163,12194,15757,13401,11369,10294,11207,35155,18393,22709,15790,35840,47732,21892,32364,8277,False,False,NULL,12,24,NULL,0,0,200,31,41,NULL,2,NULL,NULL
BOTTOM,2021/07/28 21:51:22,Teemo,XinZhao,Akshan,Vayne,Lulu,Chogath,Poppy,Yasuo,Caitlyn,Morgana,1740,False,2,6,7,161,11496,11701,13281,9035,7367,25411,23239,14210,11567,3027,14422,33246,22946,19409,16414,False,False,NULL,9,16,NULL,1,0,100,30,39,NULL,0,NULL,NULL
BOTTOM,2021/07/28 21:15:58,TahmKench,Jax,Pantheon,Samira,Blitzcrank,Sett,Nocturne,Katarina,Jinx,Thresh,1854,False,5,6,7,215,9654,9545,10862,12100,7227,14776,6374,14708,13380,8284,28140,25572,24476,20084,18450,True,False,NULL,8,22,NULL,2,0,200,20,36,NULL,1,NULL,NULL
BOTTOM,2021/07/28 20:22:08,Gnar,MasterYi,Talon,Ezreal,MissFortune,Garen,Volibear,Yasuo,Lucian,Seraphine,2704,False,7,8,7,230,13837,18846,20322,15274,10626,28006,26819,46806,29458,42879,47864,44573,62052,27277,18869,False,False,NULL,16,42,NULL,2,0,100,33,39,NULL,4,NULL,NULL
MIDDLE,2021/07/28 20:00:03,Sion,MasterYi,Veigar,Lucian,Morgana,Malphite,LeeSin,Leblanc,Jhin,Senna,923,False,0,7,0,72,3737,4704,3673,4836,3851,3832,4148,2264,7186,3036,11783,12523,9234,8697,6058,False,False,NULL,5,7,NULL,0,0,200,6,27,NULL,1,NULL,NULL
BOTTOM,2021/07/18 00:26:39,Volibear,XinZhao,Katarina,Samira,Pyke,Malphite,Khazix,Ekko,Jinx,Lulu,2188,False,15,7,10,209,13455,11253,13049,16832,14921,19547,13640,22093,29850,21146,43110,37796,24364,31905,25507,False,False,NULL,11,25,NULL,5,0,100,41,34,NULL,3,NULL,NULL
BOTTOM,2021/07/17 23:46:18,Aatrox,Evelynn,DrMundo,Ezreal,Thresh,Gangplank,LeeSin,Zed,Ashe,Alistar,1772,True,1,5,3,179,16342,8768,14454,9496,5891,33981,9890,31702,11917,2661,41032,18668,27329,16106,14089,False,False,NULL,9,19,NULL,2,0,200,23,21,NULL,1,NULL,NULL
BOTTOM,2021/07/17 23:21:05,Ornn,Kayn,Sett,Ezreal,Leona,Vayne,Karthus,Sylas,KogMaw,Lux,1152,False,8,3,2,102,4280,7704,4593,7449,4511,7400,11056,5324,11116,3323,18088,18351,17035,13301,14138,True,False,NULL,5,8,NULL,0,0,200,19,31,NULL,0,NULL,NULL
BOTTOM,2021/07/17 22:46:15,Sylas,MasterYi,Pyke,Ezreal,Morgana,Malzahar,Twitch,Lux,Sivir,Leona,1773,True,9,4,11,147,10589,16240,10450,11671,9085,13461,18430,8615,21905,12506,24094,24363,20827,20322,10507,False,False,NULL,5,8,NULL,1,0,200,41,25,NULL,4,NULL,NULL
BOTTOM,2021/07/17 22:02:04,Malphite,LeeSin,Yone,Samira,Galio,Ornn,Amumu,Sylas,Lucian,Yuumi,1638,False,2,7,1,144,8338,9749,9617,7965,5809,15253,12346,14308,5598,4837,17937,27998,17514,17155,15127,False,False,NULL,11,20,NULL,3,0,200,13,30,NULL,1,NULL,NULL
BOTTOM,2021/07/17 21:33:07,Fiora,Nidalee,Sylas,Samira,Maokai,Darius,Graves,Lux,Sivir,Brand,1323,False,4,7,2,136,6659,6234,7486,7668,5355,7269,5395,7004,9250,9879,17706,16869,18684,16196,10827,False,False,NULL,10,14,NULL,3,0,100,14,32,NULL,1,NULL,NULL
BOTTOM,2021/07/17 20:53:08,Akali,Shaco,Sylas,Tristana,Xerath,Fiora,Kayn,Leblanc,Lucian,Sion,1811,False,11,9,3,201,10526,10472,8135,14762,7534,15736,15314,14570,21649,13383,24269,19791,31056,22360,13264,False,False,NULL,9,17,NULL,3,0,200,27,36,NULL,2,NULL,NULL
BOTTOM,2021/07/17 20:04:48,Malphite,Viego,Leblanc,Samira,Braum,Kayle,Warwick,Pantheon,Tristana,Nautilus,2489,True,12,7,10,242,13515,22519,13833,17920,10552,29654,47816,23337,29216,10855,39776,54485,25282,32247,25307,False,False,NULL,11,29,NULL,7,0,100,43,33,NULL,3,NULL,NULL
BOTTOM,2021/07/17 19:23:01,Kayle,Nocturne,Zed,Vayne,Zyra,MasterYi,DrMundo,Yone,Ezreal,Sona,2104,False,7,6,4,200,13024,14964,10417,14599,10391,19856,21859,21467,15675,14907,22246,40519,23652,20588,15849,False,True,NULL,8,27,NULL,1,0,100,27,41,NULL,1,NULL,NULL
BOTTOM,2021/07/17 18:51:16,Rammus,LeeSin,Viktor,Samira,Morgana,Lucian,MasterYi,Pantheon,Kaisa,Shaco,1393,True,9,5,2,139,8799,11228,12644,10901,8194,11620,16720,25716,9139,11824,17811,25881,10930,14369,6300,False,False,NULL,4,10,NULL,1,0,100,44,21,NULL,1,NULL,NULL
BOTTOM,2021/07/17 18:15:49,Nasus,Jax,Viktor,Tristana,Sett,Malphite,LeeSin,TwistedFate,KogMaw,Karma,1637,True,6,12,8,133,13995,7712,12521,11289,8567,16695,8646,27263,14542,13990,38832,28366,16794,22460,26540,False,False,NULL,8,15,NULL,2,0,200,28,45,NULL,1,NULL,NULL
MIDDLE,2021/07/17 17:28:47,Shyvana,Veigar,LeeSin,Ashe,Leona,Urgot,JarvanIV,Nunu,Varus,Blitzcrank,2488,False,14,6,12,222,13691,17603,13781,18183,9755,33952,40526,21053,41342,7871,36376,19615,55673,28015,37626,False,False,NULL,19,36,NULL,4,0,100,39,47,NULL,2,NULL,NULL
BOTTOM,2021/07/17 16:57:46,Yorick,Ekko,Yone,Sivir,Maokai,Malphite,Nocturne,Brand,Ashe,Lux,1296,False,0,9,1,118,5072,6438,5623,5326,4382,4556,4565,4655,3812,7278,15208,16612,17426,13004,12335,False,False,NULL,7,11,NULL,0,0,100,4,35,NULL,0,NULL,NULL
BOTTOM,2021/07/17 16:07:52,Fiora,Vi,Sylas,Ashe,Senna,Jax,Diana,Yasuo,Tristana,Ziggs,2621,False,0,11,12,202,19669,15773,14585,11884,14018,30875,24364,16540,21268,33807,57508,36256,39193,28362,27536,False,False,NULL,14,30,NULL,0,0,100,30,41,NULL,3,NULL,NULL
BOTTOM,2021/07/17 00:02:41,DrMundo,Graves,Yasuo,Tristana,Neeko,Gwen,Viego,Leblanc,Samira,Thresh,1417,True,7,2,2,134,12191,8091,13910,9962,7794,17019,4263,21020,11078,11688,22578,17740,18941,8154,11323,True,False,NULL,7,14,NULL,2,0,200,27,15,NULL,3,NULL,NULL
BOTTOM,2021/07/16 23:30:22,Warwick,Diana,Zed,Ashe,Zyra,Sett,Nocturne,Galio,Jhin,Velkoz,1342,True,2,3,8,85,7887,10822,12874,6628,8094,6836,10973,29867,4841,7727,17928,17467,15781,8718,5146,False,False,NULL,5,10,NULL,1,0,200,32,14,NULL,3,NULL,NULL
BOTTOM,2021/07/16 22:40:06,Mordekaiser,Camille,Leblanc,Sivir,Lulu,Renekton,Kayn,Yasuo,Ezreal,Yuumi,2613,True,5,9,13,265,23449,16347,17141,14742,9944,87379,27993,39578,26188,5629,72221,50859,37699,29515,24097,False,False,NULL,10,26,NULL,2,1,200,50,43,NULL,3,NULL,NULL
BOTTOM,2021/07/16 22:00:48,Irelia,Evelynn,Sylas,Samira,Thresh,Garen,MasterYi,Katarina,Lucian,Senna,1539,False,0,9,3,122,12758,11347,7689,6767,6164,15323,20278,13847,7064,5490,19845,22436,27543,20076,20357,False,False,NULL,8,18,NULL,3,0,200,24,39,NULL,2,NULL,NULL
BOTTOM,2021/07/16 21:33:01,Illaoi,Warwick,Irelia,Samira,Pyke,Malphite,Jax,Yone,Lucian,Seraphine,1333,True,4,7,4,136,8939,10623,10644,8452,8588,13120,14839,18923,6331,6958,13297,27733,23847,14132,12534,False,False,NULL,7,16,NULL,4,0,200,32,26,NULL,1,NULL,NULL
BOTTOM,2021/07/16 20:54:25,Garen,Volibear,Irelia,Ezreal,Morgana,Quinn,MasterYi,Sylas,Varus,Brand,1922,True,10,5,7,182,12843,11864,18569,13150,9588,15002,8690,26132,23240,14264,26025,20157,23243,19264,13757,False,True,NULL,9,20,NULL,4,0,100,37,21,NULL,4,NULL,NULL
BOTTOM,2021/07/16 20:19:16,Garen,Viego,Akali,Tristana,Morgana,Mordekaiser,Nocturne,Ezreal,KogMaw,Lulu,1741,False,1,5,5,207,9403,13919,9129,9467,8098,15469,27738,13849,7653,10348,26778,40779,28371,19321,16042,False,False,NULL,8,15,NULL,4,0,200,26,39,NULL,1,NULL,NULL
BOTTOM,2021/07/15 23:10:17,Vayne,LeeSin,Kled,Tristana,Rakan,Garen,DrMundo,Irelia,Kaisa,Leona,1707,True,4,3,7,195,11132,9777,10572,11542,6747,13345,7437,17532,17164,4610,14190,24960,30994,12011,9351,False,False,NULL,10,27,NULL,0,0,100,20,19,NULL,3,NULL,NULL
